대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
세종시 폐기물매립장,1625,2015,2,5,2,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,5,3,0,0,0,-3,-1
세종시 폐기물매립장,1625,2015,2,5,4,0,0,0,-3,-1
세종시 폐기물매립장,1625,2015,2,5,5,0,0,0,-4,-1
세종시 폐기물매립장,1625,2015,2,5,6,0,0,0,-3,0
세종시 폐기물매립장,1625,2015,2,5,7,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,5,8,0,0,0,-1,0
세종시 폐기물매립장,1625,2015,2,5,9,207,103,74,4,3
세종시 폐기물매립장,1625,2015,2,5,10,677.3,263,225,13,7
세종시 폐기물매립장,1625,2015,2,5,11,980.7,417,436,20,9
세종시 폐기물매립장,1625,2015,2,5,12,708.3,167,172,12,9
세종시 폐기물매립장,1625,2015,2,5,13,830.1,421,373,21,12
세종시 폐기물매립장,1625,2015,2,5,14,318,127,112,16,10
세종시 폐기물매립장,1625,2015,2,5,15,564.4,366,270,12,9
세종시 폐기물매립장,1625,2015,2,5,16,225.5,88,74,11,9
세종시 폐기물매립장,1625,2015,2,5,17,100.1,38,33,10,8
세종시 폐기물매립장,1625,2015,2,5,18,0,0,0,4,6
세종시 폐기물매립장,1625,2015,2,5,19,0,0,0,0,3
세종시 폐기물매립장,1625,2015,2,5,20,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,5,21,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,5,22,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,5,23,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,6,0,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,6,1,0,0,0,3,3
세종시 폐기물매립장,1625,2015,2,6,2,0,0,0,1,2
세종시 폐기물매립장,1625,2015,2,6,3,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,6,4,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,6,5,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,6,6,0,0,0,-2,1
세종시 폐기물매립장,1625,2015,2,6,7,0,0,0,-1,2
세종시 폐기물매립장,1625,2015,2,6,8,1.7,23,31,0,1
세종시 폐기물매립장,1625,2015,2,6,9,460.7,203,146,8,6
세종시 폐기물매립장,1625,2015,2,6,10,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,6,11,"1,142.90",436,397,24,10
세종시 폐기물매립장,1625,2015,2,6,12,"1,166.00",486,417,26,11
세종시 폐기물매립장,1625,2015,2,6,13,"1,282.10",498,412,29,14
세종시 폐기물매립장,1625,2015,2,6,14,"1,220.70",477,402,29,15
세종시 폐기물매립장,1625,2015,2,6,15,"1,014.50",388,292,26,14
세종시 폐기물매립장,1625,2015,2,6,16,701.9,273,186,21,13
세종시 폐기물매립장,1625,2015,2,6,17,172.5,88,62,13,11
세종시 폐기물매립장,1625,2015,2,6,18,0,0,0,3,6
세종시 폐기물매립장,1625,2015,2,6,19,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,6,20,0,0,0,1,4
세종시 폐기물매립장,1625,2015,2,6,21,0,0,0,1,2
세종시 폐기물매립장,1625,2015,2,6,22,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,6,23,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,7,0,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,7,1,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,7,2,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,7,3,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,7,4,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,7,5,0,0,0,-1,0
세종시 폐기물매립장,1625,2015,2,7,6,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,7,7,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,7,8,0,0,0,0,1
세종시 폐기물매립장,1625,2015,2,7,9,94.7,35,38,4,4
세종시 폐기물매립장,1625,2015,2,7,10,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,7,11,"1,050.00",501,438,20,10
세종시 폐기물매립장,1625,2015,2,7,12,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,7,13,393.2,134,153,15,11
세종시 폐기물매립장,1625,2015,2,7,14,374.8,127,134,14,10
세종시 폐기물매립장,1625,2015,2,7,15,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,7,16,198.2,76,86,14,11
세종시 폐기물매립장,1625,2015,2,7,17,0,0,16,9,9
세종시 폐기물매립장,1625,2015,2,7,18,0,0,0,6,7
세종시 폐기물매립장,1625,2015,2,7,19,0,0,0,3,5
세종시 폐기물매립장,1625,2015,2,7,20,0,0,0,3,5
세종시 폐기물매립장,1625,2015,2,7,21,0,0,0,5,7
세종시 폐기물매립장,1625,2015,2,7,22,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,7,23,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,8,0,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,8,1,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,8,2,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,8,3,0,0,0,0,1
세종시 폐기물매립장,1625,2015,2,8,4,0,0,0,-2,0
세종시 폐기물매립장,1625,2015,2,8,5,0,0,0,-3,-1
세종시 폐기물매립장,1625,2015,2,8,6,0,0,0,-4,-2
세종시 폐기물매립장,1625,2015,2,8,7,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,8,8,0.2,23,16,-4,-3
세종시 폐기물매립장,1625,2015,2,8,9,408.3,234,158,2,-1
세종시 폐기물매립장,1625,2015,2,8,10,526.1,282,246,8,1
세종시 폐기물매립장,1625,2015,2,8,11,686.3,347,261,10,1
세종시 폐기물매립장,1625,2015,2,8,12,"1,224.10",632,486,15,3
세종시 폐기물매립장,1625,2015,2,8,13,"1,232.10",644,467,14,2
세종시 폐기물매립장,1625,2015,2,8,14,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,8,15,"1,156.80",498,328,12,2
세종시 폐기물매립장,1625,2015,2,8,16,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,8,17,279.6,148,50,3,1
세종시 폐기물매립장,1625,2015,2,8,18,0,0,0,-3,-2
세종시 폐기물매립장,1625,2015,2,8,19,0,0,0,-4,-2
세종시 폐기물매립장,1625,2015,2,8,20,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,8,21,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,8,22,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,8,23,0,0,0,-4,-2
세종시 폐기물매립장,1625,2015,2,9,0,0,0,0,-3,-3
세종시 폐기물매립장,1625,2015,2,9,1,0,0,0,-7,-4
세종시 폐기물매립장,1625,2015,2,9,2,0,0,0,-9,-6
세종시 폐기물매립장,1625,2015,2,9,3,0,0,0,-10,-8
세종시 폐기물매립장,1625,2015,2,9,4,0,0,0,-11,-8
세종시 폐기물매립장,1625,2015,2,9,5,0,0,0,-10,-7
세종시 폐기물매립장,1625,2015,2,9,6,0,0,0,-11,-8
세종시 폐기물매립장,1625,2015,2,9,7,0,0,0,-12,-9
세종시 폐기물매립장,1625,2015,2,9,8,0.7,55,55,-9,-7
세종시 폐기물매립장,1625,2015,2,9,9,287.1,261,177,1,-1
세종시 폐기물매립장,1625,2015,2,9,10,777,412,309,13,3
세종시 폐기물매립장,1625,2015,2,9,11,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,9,12,"1,280.30",611,469,24,8
세종시 폐기물매립장,1625,2015,2,9,13,"1,293.60",592,481,23,8
세종시 폐기물매립장,1625,2015,2,9,14,659.3,282,234,13,7
세종시 폐기물매립장,1625,2015,2,9,15,316.1,143,153,10,6
세종시 폐기물매립장,1625,2015,2,9,16,198.4,103,81,6,5
세종시 폐기물매립장,1625,2015,2,9,17,40.2,38,40,4,4
세종시 폐기물매립장,1625,2015,2,9,18,0,0,0,1,2
세종시 폐기물매립장,1625,2015,2,9,19,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,9,20,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,9,21,0,0,0,1,2
세종시 폐기물매립장,1625,2015,2,9,22,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,9,23,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,10,0,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,10,1,0,0,0,1,2
세종시 폐기물매립장,1625,2015,2,10,2,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,10,3,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,10,4,0,0,0,3,4
세종시 폐기물매립장,1625,2015,2,10,5,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,10,6,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,10,7,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,10,8,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,10,9,291.5,143,119,6,6
세종시 폐기물매립장,1625,2015,2,10,10,563.6,249,208,15,9
세종시 폐기물매립장,1625,2015,2,10,11,763.1,335,294,20,11
세종시 폐기물매립장,1625,2015,2,10,12,900,388,364,24,14
세종시 폐기물매립장,1625,2015,2,10,13,997.7,453,395,23,15
세종시 폐기물매립장,1625,2015,2,10,14,741,366,321,23,14
세종시 폐기물매립장,1625,2015,2,10,15,799.4,316,275,20,13
세종시 폐기물매립장,1625,2015,2,10,16,555.8,213,175,18,13
세종시 폐기물매립장,1625,2015,2,10,17,165.2,83,47,12,11
세종시 폐기물매립장,1625,2015,2,10,18,0,0,0,7,9
세종시 폐기물매립장,1625,2015,2,10,19,0,0,0,2,5
세종시 폐기물매립장,1625,2015,2,10,20,0,0,0,1,4
세종시 폐기물매립장,1625,2015,2,10,21,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,10,22,0,0,0,3,5
세종시 폐기물매립장,1625,2015,2,10,23,0,0,0,3,5
세종시 폐기물매립장,1625,2015,2,11,0,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,11,1,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,11,2,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,11,3,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,11,4,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,11,5,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,11,6,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,11,7,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,11,8,9.5,0,0,1,3
세종시 폐기물매립장,1625,2015,2,11,9,180,23,52,7,6
세종시 폐기물매립장,1625,2015,2,11,10,529.8,206,191,14,9
세종시 폐기물매립장,1625,2015,2,11,11,677.1,230,242,17,11
세종시 폐기물매립장,1625,2015,2,11,12,739,280,297,22,13
세종시 폐기물매립장,1625,2015,2,11,13,444.2,155,165,17,13
세종시 폐기물매립장,1625,2015,2,11,14,678,158,182,21,13
세종시 폐기물매립장,1625,2015,2,11,15,657.2,234,232,21,15
세종시 폐기물매립장,1625,2015,2,11,16,349.6,129,110,17,13
세종시 폐기물매립장,1625,2015,2,11,17,105.6,35,45,13,12
세종시 폐기물매립장,1625,2015,2,11,18,0,0,0,6,8
세종시 폐기물매립장,1625,2015,2,11,19,0,0,0,3,5
세종시 폐기물매립장,1625,2015,2,11,20,0,0,0,4,6
세종시 폐기물매립장,1625,2015,2,11,21,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,11,22,0,0,0,5,7
세종시 폐기물매립장,1625,2015,2,11,23,0,0,0,3,6
세종시 폐기물매립장,1625,2015,2,12,0,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,12,1,0,0,0,-1,2
세종시 폐기물매립장,1625,2015,2,12,2,0,0,0,0,3
세종시 폐기물매립장,1625,2015,2,12,3,0,0,0,-1,3
세종시 폐기물매립장,1625,2015,2,12,4,0,0,0,-3,0
세종시 폐기물매립장,1625,2015,2,12,5,0,0,0,-4,-1
세종시 폐기물매립장,1625,2015,2,12,6,0,0,0,-3,0
세종시 폐기물매립장,1625,2015,2,12,7,0,0,0,-4,-1
세종시 폐기물매립장,1625,2015,2,12,8,27.1,71,43,0,1
세종시 폐기물매립장,1625,2015,2,12,9,620.5,244,196,10,5
세종시 폐기물매립장,1625,2015,2,12,10,998.8,376,321,16,7
세종시 폐기물매립장,1625,2015,2,12,11,"1,282.80",493,450,22,10
세종시 폐기물매립장,1625,2015,2,12,12,"1,438.10",594,503,23,11
세종시 폐기물매립장,1625,2015,2,12,13,"1,447.30",584,501,23,10
세종시 폐기물매립장,1625,2015,2,12,14,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,12,15,"1,146.60",460,352,21,11
세종시 폐기물매립장,1625,2015,2,12,16,810.4,323,234,15,8
세종시 폐기물매립장,1625,2015,2,12,17,347.1,170,91,9,7
세종시 폐기물매립장,1625,2015,2,12,18,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,12,19,0,0,0,0,3
세종시 폐기물매립장,1625,2015,2,12,20,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,12,21,0,0,0,-2,1
세종시 폐기물매립장,1625,2015,2,12,22,0,0,0,-3,0
세종시 폐기물매립장,1625,2015,2,12,23,0,0,0,-2,1
세종시 폐기물매립장,1625,2015,2,13,0,0,0,0,-5,-2
세종시 폐기물매립장,1625,2015,2,13,1,0,0,0,-6,-2
세종시 폐기물매립장,1625,2015,2,13,2,0,0,0,-6,-3
세종시 폐기물매립장,1625,2015,2,13,3,0,0,0,-7,-4
세종시 폐기물매립장,1625,2015,2,13,4,0,0,0,-7,-3
세종시 폐기물매립장,1625,2015,2,13,5,0,0,0,-7,-3
세종시 폐기물매립장,1625,2015,2,13,6,0,0,0,-7,-4
세종시 폐기물매립장,1625,2015,2,13,7,0,0,0,-7,-5
세종시 폐기물매립장,1625,2015,2,13,8,10.3,55,38,-4,-3
세종시 폐기물매립장,1625,2015,2,13,9,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,13,10,981.1,421,347,18,7
세종시 폐기물매립장,1625,2015,2,13,11,"1,236.30",477,426,23,10
세종시 폐기물매립장,1625,2015,2,13,12,"1,381.10",539,489,24,11
세종시 폐기물매립장,1625,2015,2,13,13,"1,375.70",558,467,24,11
세종시 폐기물매립장,1625,2015,2,13,14,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,13,15,"1,102.00",445,345,22,12
세종시 폐기물매립장,1625,2015,2,13,16,813.5,328,230,18,10
세종시 폐기물매립장,1625,2015,2,13,17,332.4,155,88,12,9
세종시 폐기물매립장,1625,2015,2,13,18,0,0,0,4,6
세종시 폐기물매립장,1625,2015,2,13,19,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,13,20,0,0,0,-2,1
세종시 폐기물매립장,1625,2015,2,13,21,0,0,0,-2,1
세종시 폐기물매립장,1625,2015,2,13,22,0,0,0,-4,-1
세종시 폐기물매립장,1625,2015,2,13,23,0,0,0,-3,-1
세종시 폐기물매립장,1625,2015,2,14,0,0,0,0,-4,-1
세종시 폐기물매립장,1625,2015,2,14,1,0,0,0,-4,-2
세종시 폐기물매립장,1625,2015,2,14,2,0,0,0,-4,-2
세종시 폐기물매립장,1625,2015,2,14,3,0,0,0,-5,-2
세종시 폐기물매립장,1625,2015,2,14,4,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,14,5,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,14,6,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,14,7,0,0,0,-5,-3
세종시 폐기물매립장,1625,2015,2,14,8,35.2,26,19,-2,-1
세종시 폐기물매립장,1625,2015,2,14,9,520.6,191,119,7,4
세종시 폐기물매립장,1625,2015,2,14,10,864.9,345,273,16,7
세종시 폐기물매립장,1625,2015,2,14,11,954.2,419,402,24,12
세종시 폐기물매립장,1625,2015,2,14,12,"1,133.90",443,393,25,13
세종시 폐기물매립장,1625,2015,2,14,13,600.1,220,184,23,12
세종시 폐기물매립장,1625,2015,2,14,14,331.9,124,141,22,14
세종시 폐기물매립장,1625,2015,2,14,15,794.8,335,294,21,14
세종시 폐기물매립장,1625,2015,2,14,16,393.5,186,146,17,13
세종시 폐기물매립장,1625,2015,2,14,17,151.4,69,55,13,12
세종시 폐기물매립장,1625,2015,2,14,18,0,0,0,7,8
세종시 폐기물매립장,1625,2015,2,14,19,0,0,0,4,6
세종시 폐기물매립장,1625,2015,2,14,20,0,0,0,5,7
세종시 폐기물매립장,1625,2015,2,14,21,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,14,22,0,0,0,1,3
세종시 폐기물매립장,1625,2015,2,14,23,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,15,0,0,0,0,0,3
세종시 폐기물매립장,1625,2015,2,15,1,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,15,2,0,0,0,2,3
세종시 폐기물매립장,1625,2015,2,15,3,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,15,4,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,15,5,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,15,6,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,15,7,0,0,0,2,4
세종시 폐기물매립장,1625,2015,2,15,8,47.5,16,16,3,4
세종시 폐기물매립장,1625,2015,2,15,9,304.9,117,81,8,7
세종시 폐기물매립장,1625,2015,2,15,10,457.3,165,196,14,9
세종시 폐기물매립장,1625,2015,2,15,11,573.8,198,227,17,11
세종시 폐기물매립장,1625,2015,2,15,12,796.5,326,282,24,15
세종시 폐기물매립장,1625,2015,2,15,13,468.7,167,213,19,15
세종시 폐기물매립장,1625,2015,2,15,14,360.9,124,155,18,15
세종시 폐기물매립장,1625,2015,2,15,15,215.8,79,100,16,15
세종시 폐기물매립장,1625,2015,2,15,16,5.2,0,0,15,14
세종시 폐기물매립장,1625,2015,2,15,17,0,0,0,13,13
세종시 폐기물매립장,1625,2015,2,15,18,0,0,0,13,13
세종시 폐기물매립장,1625,2015,2,15,19,0,0,0,12,12
세종시 폐기물매립장,1625,2015,2,15,20,0,0,0,12,13
세종시 폐기물매립장,1625,2015,2,15,21,0,0,0,12,12
세종시 폐기물매립장,1625,2015,2,15,22,0,0,0,10,10
세종시 폐기물매립장,1625,2015,2,15,23,0,0,0,9,10
세종시 폐기물매립장,1625,2015,2,16,0,0,0,0,9,10
세종시 폐기물매립장,1625,2015,2,16,1,0,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,2,0,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,3,0,0,0,8,9
세종시 폐기물매립장,1625,2015,2,16,4,0,0,0,8,9
세종시 폐기물매립장,1625,2015,2,16,5,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,6,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,7,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,8,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,9,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,10,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,11,21,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,12,58.2,14,26,9,9
세종시 폐기물매립장,1625,2015,2,16,13,5.5,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,14,39.3,16,16,9,9
세종시 폐기물매립장,1625,2015,2,16,15,0,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,16,0,0,0,9,9
세종시 폐기물매립장,1625,2015,2,16,17,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,18,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,19,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,20,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,21,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,22,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,16,23,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,17,0,0,0,0,8,9
세종시 폐기물매립장,1625,2015,2,17,1,0,0,0,8,8
세종시 폐기물매립장,1625,2015,2,17,2,0,0,0,7,8
세종시 폐기물매립장,1625,2015,2,17,3,0,0,0,7,8
세종시 폐기물매립장,1625,2015,2,17,4,0,0,0,7,7
세종시 폐기물매립장,1625,2015,2,17,5,0,0,0,6,7
세종시 폐기물매립장,1625,2015,2,17,6,0,0,0,6,7
세종시 폐기물매립장,1625,2015,2,17,7,0,0,0,6,6
세종시 폐기물매립장,1625,2015,2,17,8,0,0,0,6,6
세종시 폐기물매립장,1625,2015,2,17,9,33.3,23,11,9,8
세종시 폐기물매립장,1625,2015,2,17,10,746.9,266,275,14,10
세종시 폐기물매립장,1625,2015,2,17,11,228.5,69,86,15,10
세종시 폐기물매립장,1625,2015,2,17,12,194,71,50,9,8
세종시 폐기물매립장,1625,2015,2,17,13,42.1,0,26,10,8
세종시 폐기물매립장,1625,2015,2,17,14,118.9,43,35,11,9
세종시 폐기물매립장,1625,2015,2,17,15,289.5,103,122,10,8
세종시 폐기물매립장,1625,2015,2,17,16,94.5,33,26,9,8
세종시 폐기물매립장,1625,2015,2,17,17,1.9,0,11,8,7
세종시 폐기물매립장,1625,2015,2,17,18,0,0,0,6,7
세종시 폐기물매립장,1625,2015,2,17,19,0,0,0,6,6
세종시 폐기물매립장,1625,2015,2,17,20,0,0,0,6,6
세종시 폐기물매립장,1625,2015,2,17,21,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,17,22,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,17,23,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,18,0,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,18,1,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,2,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,3,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,4,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,18,5,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,18,6,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,7,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,8,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,18,9,4.2,0,11,6,6
세종시 폐기물매립장,1625,2015,2,18,10,0,0,0,0,0
세종시 폐기물매립장,1625,2015,2,18,11,383,143,170,10,7
세종시 폐기물매립장,1625,2015,2,18,12,224.9,59,81,9,7
세종시 폐기물매립장,1625,2015,2,18,13,388.7,146,141,14,9
세종시 폐기물매립장,1625,2015,2,18,14,96.8,28,47,11,8
세종시 폐기물매립장,1625,2015,2,18,15,71,40,52,10,8
세종시 폐기물매립장,1625,2015,2,18,16,0,0,0,7,7
세종시 폐기물매립장,1625,2015,2,18,17,0,0,14,6,6
세종시 폐기물매립장,1625,2015,2,18,18,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,18,19,0,0,0,4,6
세종시 폐기물매립장,1625,2015,2,18,20,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,18,21,0,0,0,5,5
세종시 폐기물매립장,1625,2015,2,18,22,0,0,0,5,6
세종시 폐기물매립장,1625,2015,2,18,23,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,19,0,0,0,0,4,5
세종시 폐기물매립장,1625,2015,2,19,1,0,0,0,3,4
세종시 폐기물매립장,1625,2015,2,19,2,0,0,0,0,2
세종시 폐기물매립장,1625,2015,2,19,3,0,0,0,-1,2
세종시 폐기물매립장,1625,2015,2,19,4,0,0,0,-1,1
세종시 폐기물매립장,1625,2015,2,19,5,0,0,0,-2,0
